status,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,9.469,7.869,0.652,-1.844,0,-2.421,0.326,38.1204,6.025,16.283,0,-2.496,-1.844,1.23,-17.987,6.025,1.944,7.869
0,345.248,210.031,15.864,159.457,175.282,86.412,61.701,2810.801,518.813,513.382,0,143.593,308.782,70.958,247.188,518.813,72.587,359.356
0,5.866,5.721,0.606,0.565,2.254,-0.356,2.039,15.222,9.809,12.274,3.129,-0.041,4.088,1.069,-2.301,9.809,4.198,9.244
0,2.557,0,0,5.299,0,5.346,0.099,38.8352,5.707,2.557,0,5.299,5.707,1.761,0.796,5.707,1.761,0.408
0,145.107,13.536,13.667,-39.395,0,-63.322,15.845,14731.212,33.557,384.61,0.262,-53.062,20.021,67.627,-103.008,33.557,67.889,72.952
0,8.508,10.902,0.338,4.588,0.034,5.034,5.016,47.5666,53.225,11.522,0.438,4.25,42.323,2.981,-64.491,53.225,3.419,48.637
0,2295,5380,785,2151,712,519,866,8037.338,7531,23645,6677,1366,2151,1785,2319,7531,15577,5380
0,826.638,324.578,53.912,149.649,74.972,83.591,73.194,3395.7653,868.267,1624.354,354.771,95.737,543.689,144.845,959.769,868.267,557.064,718.618
0,4884,18015.5,166.2,896.9,3650.5,396,1004.4,3213.7854,21412.8,10665.1,1926.2,730.7,3397.3,5658.1,3238.3,21412.8,7949.1,20515.9
0,73.539,259.453,41.252,44.23,43.553,-18.512,24.685,568.5114,352.024,463.862,170.868,2.978,92.571,72.931,82.792,352.024,336.35,307.794
0,70.146,120.731,5.57,23.475,26.724,11.089,4.614,207.9042,216.256,96.029,0,17.905,95.525,29.112,36.681,216.256,30.887,192.781
0,0.394,0.544,0.525,-2.278,0.011,-3.737,0.147,4.0544,1.52,0.567,0,-2.803,0.976,0.97,-48.605,1.52,1.24,3.798
0,26.976,105.886,4.828,11.557,13.474,2.307,7.156,37.4,117.443,93.571,22.507,6.729,11.557,35.168,10.415,117.443,62.846,105.886
0,60.277,34.231,1.621,6.483,11.455,3.821,9.966,76.6458,62.32,70.061,0,4.862,28.089,12.193,11.143,62.32,12.193,55.837
0,0.183,1.606,0.112,-0.579,0,-0.71,0.16,1.5126,1.027,0.73,0.055,-0.691,-0.579,0.824,-2.846,1.027,0.879,1.606
0,580,436,942,1702,66,421,97,8497.1675,3309,9913,3373,760,2873,758,363,3309,5591,1607
0,33.436,68.241,2.915,6.07,11.059,1.871,18.811,33.8993,92.572,55.623,0,3.155,24.331,15.213,35.891,92.572,16.614,86.502
0,15.952,48.211,5.846,22.78,1.203,8.446,9.89,215.1395,70.991,305.634,115.281,16.934,22.78,27.763,23.149,70.991,206.442,48.211
0,22.964,105.508,1.016,6.303,0,2.52,21.102,30.6314,132.008,39.491,8.136,5.287,26.5,12.257,9.29,132.008,20.419,125.705
0,168.189,102.889,0.43,-42.5,0,-38.841,12.545,1647.6025,60.389,175.117,0,-42.93,-42.5,89.634,-250.278,60.389,173.796,102.889
0,0.346,0.009,0.115,-0.326,0,-1.581,0.274,0.595,0.008,1.35,6.697,-0.441,-0.001,2.808,-27.377,0.008,9.505,0.334
0,4.332,8.519,0.654,-4.148,1.939,-7.233,1.851,16.5189,12.4,11.764,1.01,-4.802,3.881,10.318,-29.414,12.4,11.328,16.548
0,349.654,113.455,5.702,-80.236,0,-102.229,8.23,3398.9671,33.219,474.202,242.2,-85.938,-80.236,54.284,-342.882,33.219,479.376,113.455
0,2118.802,236.631,35.037,57.609,0,45.132,193.381,5562.3535,665.106,2897.843,800,22.572,428.475,328.106,504.341,665.106,1222.225,607.497
0,90.876,58.921,3.487,-27.985,11.095,-55.438,19.88,617.8676,73.19,431.255,0,-31.472,14.269,27.637,-141.423,73.19,37.932,101.175
0,278,110.8,15.4,118.5,63.3,-26.2,83.5,3235.392,437.8,548.4,0,103.1,327,78.7,166.2,437.8,98.1,319.3
0,822.51,2606.091,75.228,256.054,88.992,106.001,664.629,1399.4835,3008.977,2081.145,460.725,180.826,402.886,580.247,85.543,3008.977,1269.938,2752.923
0,47.694,83.297,2.566,7.31,26.351,1.174,14.471,59.598,99.839,71.202,21.205,4.744,16.542,12.606,42.553,99.839,37.272,92.529
0,37.767,145.036,2.728,2.576,2.977,0.121,24.766,6.1577,154.107,54.819,8.085,-0.152,9.071,32.557,0.626,154.107,43.247,151.531
0,778.216,827.653,34.302,108.456,359.028,-211.561,380.442,474.159,1313.598,1190.576,379.72,74.154,485.945,308.788,-87.903,1313.598,736.552,1205.142
0,317.915,707.415,27.786,61.276,91.413,16.888,195.627,512.0341,1006.782,639.083,238.643,33.49,299.367,124.825,114.702,1006.782,370.537,945.506
0,1113.573,1787.671,106.493,354.561,851.931,96.703,100.151,1192.2767,3304.346,1999.955,1389.808,248.068,1516.675,443.764,-489.948,3304.346,1997.763,2949.785
0,993,1691,148,287,445,0,323,962.44,2331,2717,1192,139,640,512,-324,2331,2173,2044
0,884.149,881.824,10.623,299.53,263.957,215.096,140.615,10461.8432,1181.354,1446.93,0,288.907,299.53,223.618,940.545,1181.354,224.816,881.824
0,130.667,73.476,3.734,4.056,15.382,116.1,12.437,694.1888,112.035,551.616,0.5,0.322,38.559,19.584,28.367,112.035,198.538,107.979
0,207.271,967.997,47.87,146.543,31.576,28.859,140.82,587.1973,1206.515,926.441,572.469,98.673,238.518,148.292,39.689,1206.515,771.863,1059.972
0,219.485,498.722,26.825,83.253,0,24.057,185.992,461.2604,703.66,869.035,184.554,56.428,204.938,155.579,102.608,703.66,408.314,620.407
0,21.802,23.481,0.955,4.818,9.075,2.604,6.549,40.1667,38.933,31.991,4.082,3.863,15.452,2.859,14.871,38.933,7.095,34.115
0,515.8,714.8,64.7,296.4,207.2,149,158.8,2273.6336,1105.7,1205.5,326.7,231.7,390.9,326.8,413.3,1105.7,758.9,809.3
0,128.119,60.742,8.659,-27.364,23.514,-52.058,12.407,412.1616,165.011,158.863,0,-36.023,104.269,31.467,-5910.307,165.011,35.758,192.375
0,7.562,2.231,0.096,1.619,0.863,1.936,0.871,7.6204,8.062,8.138,0,1.523,5.831,1.192,-118.462,8.062,1.192,6.443
0,12.227,22.432,4.919,11.324,1.192,-20.67,7.213,32.4135,62.774,81.335,33.875,6.405,40.342,9.709,-26.183,62.774,49.645,51.45
0,19059,21766,1380,5098,5967,3031,5635,45755.4228,32134,40410,10137,3718,10368,9389,6240,32134,30667,27036
0,66.083,59.074,1.245,33.22,20.098,31.26,24.722,70.7021,100.073,118.67,0,31.975,40.999,22.54,75.589,100.073,22.568,66.853
0,23.304,31.065,0.545,4.509,10.421,1.432,7.769,14.0085,46.952,31.803,0.937,3.964,15.887,8.681,3.722,46.952,10.275,42.443
0,410.675,419.296,47.351,152.623,0,87.171,43.499,1475.745,571.919,669.07,0,105.272,152.623,116.423,493.665,571.919,174.046,419.296
0,11.853,21.043,0.321,0.642,5.367,-2.281,1.205,1.9836,25.133,13.65,0,0.321,4.09,21.345,-52.181,25.133,21.345,24.491
0,54184,92753,4820,17736,6466,8761,27570,92651.8719,126033,124503,15258,12916,33280,49403,28858,126033,83722,108297
0,4476,5032,1464,6315,462,3181,2385,26597.3472,11556,36436,9849,4851,6524,3618,8673,11556,15877,5241
0,7533.808,14915.161,155.36,754.175,2824.709,525.278,3337.624,4785.3893,17439.963,9699.589,1729.212,598.815,2524.802,2453.771,3555.497,17439.963,4517.521,16685.788
0,20.29,87.54,0.333,7.999,0.198,4.778,3.119,28.9401,101.898,25.895,0.164,7.666,14.358,9.907,8.969,101.898,10.226,93.899
0,0.105,0.516,0.091,-0.244,0,-0.554,0.075,0.0249,0.992,1.02,0.467,-0.335,0.476,0.249,-1.674,0.992,0.716,1.236
0,12.739,41.784,1.042,0.255,0.907,0.191,9.183,4.9912,52.826,17.308,0,-0.787,11.042,14.916,-16.238,52.826,14.916,52.571
0,3.165,0.925,0.244,0.06,0,-0.418,0.142,1.8357,1.55,3.797,0.022,-0.184,0.625,1.253,-67.959,1.55,1.275,1.49
0,27.539,50.181,0.569,8.353,8.57,6.16,17.304,90.3488,73.509,44.492,5.746,7.784,23.328,16.122,30.38,73.509,21.868,65.156
0,95.407,27.197,5.317,-54.2,10.949,-61.85,10.676,229.6252,52.519,121.562,20.099,-59.517,25.322,27.743,-417.111,52.519,51.142,106.719
0,695.4,1230.7,86.5,351.2,37.9,236.4,403.8,2671.38,1581.9,3101.3,747.7,264.7,351.2,526.2,646.4,1581.9,1641.1,1230.7
0,907.6,2786.3,161.9,215.4,15.8,-83.9,558.8,1186.326,3562.3,2192.2,373.3,53.5,776,728.4,-199.1,3562.3,1718.4,3346.9
0,7.353,23.151,2.733,-19.09,1.731,-22.232,2.531,11.8825,8.88,53.854,26.636,-21.823,-14.271,5.033,-244.808,8.88,36.15,27.97
0,17.493,5.892,1.188,-0.505,0,-1.361,0.946,7.8477,9.203,43.343,23.467,-1.693,3.311,7.214,2.52,9.203,31.367,9.708
0,878.2,163.947,13.855,77.382,20.341,30.832,40.184,1006.4821,451.479,1177.521,352.562,63.527,287.532,259.293,-379.694,451.479,868.208,374.097
0,11.925,17.969,2.992,-0.644,0,-20.15,11.361,0.8513,17.325,19.673,13.117,-3.636,-0.644,10.415,-25.113,17.325,23.532,17.969
0,885.17,920.377,45.487,219.571,206.319,93.697,191.12,4556.7685,1214.744,1201.713,355.259,174.084,294.367,217.386,334.323,1214.744,575.366,995.173
0,593.112,1484.089,215.414,398.145,151.643,119.707,357.472,2581.7603,2036.84,2445.508,393.164,182.731,552.751,487.635,596.972,2036.84,1388.336,1638.695
0,147.124,58.657,4.8,20.45,0,8.418,26.706,891.5707,133.113,212.594,0,15.65,74.456,56.212,-17.455,133.113,63.161,112.663
0,5.197,1.807,0.265,-2.524,1.258,-2.928,0.191,4.0997,2.399,5.724,0,-2.789,0.592,0.534,-22.6,2.399,0.536,4.923
0,228.769,321.044,32.865,90.226,65.961,23.824,83.901,704.8987,534.859,464.966,1.785,57.361,213.815,106.036,194.911,534.859,161.158,444.633
0,1508.6,2784.8,87.5,407.6,599.3,769.2,364.6,4256.3585,3887.5,2915.8,453.4,320.1,1102.7,883.1,861.8,3887.5,1877.4,3479.9
0,37.227,58.959,0.671,-3.35,9.86,-17.3,15.579,16.2837,93.443,41.977,0.124,-4.021,34.484,24.128,-17.145,93.443,24.626,96.793
0,366.721,628.81,31.1,69.705,134.656,-87.664,137.486,157.1779,924.084,863.51,445,38.605,295.274,168.912,-2.7,924.084,634.432,854.379
0,7.242,9.56,0.118,1.551,0,1.297,1.802,26.1606,14.311,25.562,2.624,1.433,4.751,8.274,-34.819,14.311,10.898,12.76
0,1.011,0.725,0.174,-2.325,0.236,-2.967,0.035,11.9757,1.015,3.625,0.755,-2.499,0.29,4.493,-4.374,1.015,6.326,3.34
0,91.878,214.283,7.242,-17.008,60.167,-73.703,28.2,28.1717,221.864,131.129,37.976,-24.25,7.581,65.646,-70.869,221.864,109.851,238.872
0,14.275,36.224,7.318,23.504,2.856,9.855,7.432,120.7579,59.728,150.353,53.084,16.186,23.504,18.399,61.518,59.728,82.303,36.224
0,1929.459,2782.737,135.597,1111.261,1663.86,571.019,118.263,7232.9355,5710.882,4245.257,1861.85,975.664,2928.145,1811.159,333.695,5710.882,3854.25,4599.621
0,99.985,286.283,14.215,17.63,33.621,7.907,42.984,78.3804,335.625,175.725,10,3.415,49.342,74.872,-88.892,335.625,115.257,317.995
0,90.722,38.425,4.027,7.275,10.351,38.297,14.047,119.8105,76.927,135.506,0,3.248,38.502,8.676,-12.63,76.927,10.188,69.652
0,232.242,83.709,5.745,77.095,27.4,31.927,42.329,1710.0644,307.074,293.348,0.157,71.35,223.365,65.647,40.877,307.074,73.85,229.979
0,200.269,10.83,4.517,-2.463,0,1.367,15.962,309.9547,70.176,230.996,0,-6.98,59.346,26.364,2.419,70.176,28.78,72.639
0,18.638,1.725,0.138,-34.266,1.786,-46.229,0.5,148.5717,1.872,19.62,3.194,-34.404,0.147,4.949,-277.422,1.872,24.545,36.138
0,5.165,8.795,0.025,-2.081,0,-0.472,4.085,0.602,6.714,30.025,7.993,-2.106,-2.081,7.429,-96.138,6.714,33.472,8.795
0,4221.758,18535.017,416.628,1255.773,2882.98,2109.173,980.904,7888.6928,26528.377,8863.252,5544.567,839.145,7993.36,2485,-5452.525,26528.377,8806.196,25272.604
0,385,1441,507,-211,22,-1003,230,178.71,1324,4181,4297,-718,-117,440,-4137,1324,4780,1535
0,38.95,0.761,0.97,-38.384,0,-39.204,0.1,64.4637,0.381,43.95,14.176,-39.354,-0.38,7.797,-148.126,0.381,24.182,38.765
0,37.443,23.392,0.283,-20.132,0,-18.926,1.161,92.9365,3.26,52.225,0,-20.415,-20.132,4.594,-160.427,3.26,4.594,23.392
0,17.002,15.303,0.135,-0.011,6.682,-0.231,8.857,24.0517,23.582,18.916,0,-0.146,8.279,6.584,-8.527,23.582,6.584,23.593
0,159.011,199.347,8.074,13.511,32.406,3.33,37.002,441.6192,298.617,199.584,0,5.437,99.27,62.376,-7.606,298.617,66.39,285.106
0,1547.9,6788.8,803.5,3298.2,608.3,1551.6,600.4,41113.8,12261.8,13084.5,5374.5,2494.7,5473,1675.7,9952.1,12261.8,8955.6,8963.6
0,60.464,127.131,2.369,13.334,28.744,6.482,14.626,67.5181,152.636,65.996,1.247,10.965,25.505,20.038,-9.582,152.636,22.401,139.302
0,2914.332,2119.928,105.179,292.915,362.428,65.261,508.627,15595.1473,4490.323,5127.242,0,187.736,2370.395,1148.35,-7261.264,4490.323,1235.396,4197.408
0,22.483,21.159,0.92,-1.796,13.732,-5.449,7.328,33.687,35.479,33.117,9.209,-2.716,14.32,8.536,-132.189,35.479,20.207,37.275
0,223.79,597.655,16.717,57.676,158.706,21.76,49.509,220.1472,734.334,374.744,33.665,40.959,136.679,108.798,110.266,734.334,159.44,676.658
0,2239.4,1570.4,204.4,955.4,855.8,449.2,860.5,8843.8673,7037.5,4125.7,1028.1,751,5467.1,1500.7,2786.2,7037.5,2905.4,6082.1
0,38.555,1.122,0.91,-24.241,1.368,-36.985,6.754,748.4163,4.744,53.478,0,-25.151,3.622,4.543,-92.883,4.744,8.71,28.985
0,1.528,6.967,0.164,-4.656,0.936,-4.744,0.21,16.6493,9.582,2.753,0,-4.82,2.615,2.451,-24.346,9.582,2.559,14.238
0,4336.522,2684.26,614.158,1545.71,277.291,225.196,858.471,3646.0701,6489.746,9822.136,4244.752,931.552,3805.486,2119.226,1697.832,6489.746,6684.054,4944.036
0,264.307,545.239,12.188,13.955,207.663,-10.176,0,778.0747,864.844,332.386,0,1.767,319.605,125.903,-10.978,864.844,129.076,850.889
0,2181,1729,32,1573,281,948,50,12515.88,3686,2575,722,1541,1957,1337,1161,3686,2488,2113
0,1319,1436.9,59.8,347,208.3,207.8,475.4,5043.054,2356,2515.3,210.1,287.2,919.1,605.2,863.5,2356,1134,2009
0,15220,20061,1703,10303,3640,5186,3038,115684.0285,43373,43706,11475,8600,23312,12358,11686,43373,27520,33070
0,178.665,156.145,1.406,-118.973,2.616,-169.737,5.183,1285.7,37.172,332.342,381.435,-120.379,-118.973,52.251,-1937.273,37.172,436.646,156.145
0,234.043,247.005,12.604,74.169,86.465,33.008,118.709,545.025,470.503,304.99,26.665,61.565,223.498,89.938,61.52,470.503,120.615,396.334
0,393.09,57.093,11.25,-8.039,0,-21.451,10.618,937.5649,202.377,580.939,100,-19.289,145.284,82.411,-272.369,202.377,214.453,210.416
0,163.654,188.209,29.462,69.187,13.8,15.635,74.625,723.3589,330.174,299.837,77.706,39.725,141.965,54.953,4.249,330.174,157.746,260.987
0,66.025,27.751,2.437,-42.853,8.112,-55.17,6.671,847.3647,48.631,77.164,0,-45.29,20.88,15.129,-346.444,48.631,16.171,91.484
0,4872,10345,1567,4996,1074,1923,1802,25326.08,15341,57188,20810,3429,4996,6719,9722,15341,42245,10345
0,32.388,18.902,2.068,3.605,0,1.755,20.67,209.6139,55.757,38.43,1.12,1.537,36.855,14.786,-43.362,55.757,16.47,52.152
0,34.595,15.482,0.475,-5.982,0,-4.8,0.79,121.9736,9.5,35.277,0,-6.457,-5.982,6.929,-196.924,9.5,6.929,15.482
0,183.49,14.768,20.591,4.978,0,-17.677,18.386,188.4809,139.129,261.983,0,-15.613,124.361,70.755,-2.915,139.129,70.755,134.151
0,370.466,389.628,13.304,45.813,149.584,10.101,133.046,1066.9516,590.259,820.756,251.2,32.509,200.631,117.723,189.281,590.259,416.346,544.446
0,18.327,6.045,4.376,-15.341,0,-28.327,2.297,18.2482,12.855,18.939,0,-19.717,6.81,4.223,-749.854,12.855,4.223,28.196
0,4.641,19.627,2.759,-14.562,0,-15.995,3.775,79.9295,9.703,58.182,8.758,-17.321,-9.924,8.537,-25.306,9.703,23.54,24.265
0,50.039,11.796,1.302,-11.82,0,-16.8,6.828,127.1647,43.394,54.694,0.727,-13.122,31.598,9.529,-37.349,43.394,10.256,55.214
0,734.582,627.761,46.573,391.564,8.613,219.783,221.788,4329.2207,1146.079,1799.952,592.135,344.991,518.318,213.126,556.644,1146.079,835.488,754.515
0,2232.6,1032.7,102.1,358.3,167,194.1,411,4505.3199,2041.2,3922.4,0,256.2,1008.5,762.2,2136.8,2041.2,984.1,1682.9
0,104.394,280.159,3.223,23.965,62.212,9.85,37.821,34.9796,350.222,136.315,56.128,20.742,70.063,26.086,30.208,350.222,83.064,326.257
0,0.566,0.966,0.09,-0.732,0.074,-1.652,0.024,1.9415,1.729,2.082,2.77,-0.822,0.763,6.455,-20.444,1.729,10.286,2.461
0,1453.728,1638.801,432.035,733.996,18.895,42.946,718.312,4468.164,3003.874,7088.185,2522.103,301.961,1365.073,720.983,-4178.391,3003.874,4290.103,2269.878
0,86.02,63.099,4.435,31.495,31.316,17.521,27.433,581.6888,140.69,180.233,0,27.06,77.591,17.033,79.494,140.69,27.18,109.195
0,16.404,55.305,38.054,28.157,0.27,-20.407,13.551,129.948,107.346,224.596,154.196,-9.897,52.041,30.03,-33.709,107.346,193.8,79.189
0,18.478,40.516,1.153,3.161,10.776,2.341,7.216,38.4453,55.52,46.097,0,2.008,15.004,6.228,12.383,55.52,7.235,52.359
0,0.077,2.26,0.27,-4.86,0,-5.127,0.053,10.3545,1.922,2.506,0,-5.13,-0.338,6.862,-20.944,1.922,6.862,6.782
0,648.232,2445.926,41.241,176.88,308.542,80.595,232.748,1377.1085,2887.071,1107.679,84.75,135.639,441.145,204.175,561.051,2887.071,341.27,2710.191
0,304.813,397.48,16.208,35.489,169.969,-7.704,99.803,129.2681,595.466,421.038,97.828,19.281,197.986,100.965,63.324,595.466,206.381,559.977
0,509.473,531.411,48.565,163.375,7.373,64.648,282.199,1947.9893,926.356,982.265,108.804,114.81,394.945,199.244,352.781,926.356,383.614,762.981
0,58.165,32.4,1.124,-32.013,0,-29.258,2.484,110.8439,0.387,63.276,0,-33.137,-32.013,7.921,-140.813,0.387,9.357,32.4
0,130.967,18.735,68.411,169.822,0,63.926,64.87,524.2204,212.405,1675.589,1061.994,101.411,193.67,156.943,230.267,212.405,1260.463,42.583
0,85.148,162.021,3.829,14.592,72.786,6.557,0.83,60.7103,262.057,107.392,0.812,10.763,100.036,37.98,20.413,262.057,43.711,247.465
0,2.366,0.005,0.018,-0.132,0,-0.129,0,0.9184,0.061,2.475,0,-0.15,0.056,1.084,-12.562,0.061,1.084,0.193
0,98.073,204.274,7.758,54.152,35.977,30.77,40.278,392.8417,279.913,144.415,0,46.394,75.639,23.322,129.926,279.913,30.859,225.761
0,53.735,122.434,2.993,2.218,20.457,-4.131,25.596,9.1719,128.738,95.496,0,-0.775,6.304,52.892,6.783,128.738,52.892,126.52
0,191.728,35.818,5.7,-0.82,2.56,-8.21,26.819,960.9554,169.246,242.983,0,-6.52,133.428,78.086,-108.136,169.246,100.908,170.066
0,386.4,1430.4,66.8,193.4,196,68.3,66.8,1294.4932,1850.2,1507.5,552.6,126.6,419.8,197,545.5,1850.2,1031.1,1656.8
0,1407.313,1736.405,99.02,616.769,428.145,311.536,449.025,5522.4059,2745.42,3437.291,686.588,517.749,1009.015,385.009,1829.948,2745.42,1505.283,2128.651
0,3.112,3.987,0.089,-3.723,0,-3.395,2.479,61.7402,7.24,34.823,0.114,-3.812,3.253,4.034,-121.156,7.24,4.417,10.963
0,219.905,370.644,19.675,70.892,120.502,6.807,70.786,244.0144,564.965,596.646,276.013,51.217,194.321,117.967,42.038,564.965,420.502,494.073
0,12.714,4.012,0.164,-6.35,4.603,-5.947,2.896,42.5936,10.482,13.551,0,-6.514,6.47,5.015,-73.381,10.482,5.015,16.832
0,2.576,3.735,0.2,0.423,1.821,0.094,0.609,10.896,5.365,3.656,0.169,0.223,1.63,2.156,-2.171,5.365,2.325,4.942
0,415.811,713.497,84.391,265.895,0,106.545,153.842,2830.6512,1284.016,2524.684,3.058,181.504,570.519,516.345,271.25,1284.016,1204.671,1018.121
0,0.543,0.03,0.001,-0.593,0.171,-0.793,0.071,22.7232,0.042,0.547,0.854,-0.594,0.012,0.47,-0.816,0.042,1.324,0.635
0,447.556,1324.896,62.093,192.844,218.342,111.65,82.884,1634.3072,1780.009,769.881,200,130.751,455.113,388.246,172.64,1780.009,596.899,1587.165
0,486.774,1241.629,22.658,103.345,174.13,50.481,222.776,1420.1641,1741.639,774.975,150.675,80.687,500.01,182.232,80.179,1741.639,394.114,1638.294
0,289.73,229.276,12.331,-152.84,4.954,-189.618,25.839,2157.4084,76.436,333.513,164.909,-165.171,-152.84,60.541,-967.465,76.436,244.961,229.276
0,36.46,84.186,1.848,10.431,9.528,7.372,19.272,168.8803,116.603,42.415,1.409,8.583,32.417,19.227,2.909,116.603,21.284,106.172
0,5.577,21.286,3.085,1.923,0.552,-0.264,2.886,80.7853,28.731,97.976,0,-1.162,7.445,5.68,33.109,28.731,25.379,26.808
0,3093,8397,165,418,596,-175,1645,1005.344,9195,5513,1184,253,798,2549,297,9195,4504,8777
0,9.533,7.488,0.175,-2.697,5.055,-3.111,0.233,6.6372,6.915,14.036,1,-2.872,-0.573,1.349,0.876,6.915,2.349,9.612
0,116.117,129.457,2.584,20.212,18.289,12.28,37.392,126.7025,182.237,135.787,0,17.628,52.78,12.175,77.528,182.237,14.114,162.025
0,0.021,0.468,0.073,-0.821,0,-0.921,0.017,14.1314,0.841,0.111,0,-0.894,0.373,6.792,-63.698,0.841,6.792,1.662
0,1.274,1.363,0.082,3.043,0.071,2.108,0.528,63.9509,6.289,10.6,0,2.961,4.926,0.84,5.77,6.289,0.84,3.246
0,0.752,1.103,0.06,-1.323,0,-2.491,0.235,14.6748,1.866,4.615,0.078,-1.383,0.763,5.823,-7.49,1.866,6.063,3.189
0,273.636,164.666,65.78,112.927,94.747,24.943,134.712,548.8263,609.053,467.536,70.359,47.147,444.387,95.693,63.496,609.053,190.493,496.126
0,4884.752,2912.572,494.271,945.799,240.977,164.861,550.867,19269.0654,6192.68,22398.865,796.715,451.528,3280.108,2645.715,2509.811,6192.68,6073.109,5246.881
0,4871.1,6801.8,863,2901.1,1466.9,1202.8,2626.7,31340.6356,14280.5,19466.7,4864,2038.1,7478.7,4386.6,4603.2,14280.5,12084.6,11379.4
0,46.895,5.197,1.275,0.941,13.363,-1.613,6.139,106.5811,23.45,76.057,0,-0.334,18.253,7.464,-119.193,23.45,10.07,22.509
0,100.405,215.18,24.542,55.389,23.202,19.902,38.161,313.3255,364.567,236.683,0,30.847,149.387,40.058,154.421,364.567,54.119,309.178
0,27.572,38.544,2.193,-1.028,13.151,-6.14,5.589,16.8383,49.284,41.23,2.403,-3.221,10.74,11.084,-7.525,49.284,13.487,50.312
0,1975,2606,418,1940,0,1246,997,27222.588,5696,10289,4897,1522,3090,1938,10186,5696,7558,3756
0,166.463,151.191,68.009,128.097,21.466,67.826,27.427,1472.9041,312.548,1046.784,3.281,60.088,161.357,41.735,-315.098,312.548,181.299,184.451
0,1903,5525,629,1617,170,246,1163,7729.6517,7793,21760,6886,988,2268,2210,4659,7793,15307,6176
0,2.577,17.961,0.036,0.321,0,-0.136,1.308,1.0278,18.282,5.777,0.067,0.285,0.321,1.699,-6.661,18.282,1.766,17.961
0,43.381,111.598,3.459,10.241,35.46,6.526,4.926,34.8355,177.349,60.932,4.152,6.782,65.751,30.362,11.479,177.349,38.24,167.108
0,3.807,4.573,0.308,0.647,1.104,0.339,0.897,5.4381,7.492,5.143,0,0.339,2.919,1.224,1.323,7.492,1.273,6.845
0,501.9,1364.8,18.6,116,208.1,50.9,201.5,725.1217,1560.8,673.9,309,97.4,196,180.7,94.2,1560.8,526.8,1444.8
0,566.075,977.428,123.922,202.227,150.689,24.854,340.069,639.8019,1358.056,1567.054,403.81,78.305,380.628,457.329,-170.446,1358.056,1014.233,1155.829
0,168.903,90.626,46.489,-155.158,8.608,-193.015,6.003,59.6702,109.979,458.523,2.399,-201.647,19.353,34.815,-329.181,109.979,46.534,265.137
0,1075.222,2608.469,280.091,1843.192,95.014,957.928,881.435,22668.3394,5260.19,9006.446,2463.25,1563.101,2651.721,883.778,5511.221,5260.19,4376.8,3416.998
0,15.159,82.406,1.992,-4.833,0,-4.303,13.993,6.4726,88.943,35.644,4,-6.825,6.537,26.51,-11.486,88.943,30.863,93.776
0,358.652,820.389,34.652,165.161,127.295,63.692,165.668,970.6507,985.55,1237.327,509.564,130.509,165.161,107.187,223.31,985.55,734.233,820.389
0,0.205,0.829,0.304,-0.211,0.046,-0.545,0.145,24.6666,1.104,1.592,0.03,-0.515,0.275,0.56,-0.556,1.104,0.59,1.315
0,1264.9,4844.2,958.5,2516.3,33.7,495,922.2,10780.448,8199.1,19540.3,6419.6,1557.8,3354.9,2548.7,1702.1,8199.1,11973.2,5682.8
0,0.037,0.353,0.004,-0.315,0,-0.33,0.011,9.339,0.038,0.364,0,-0.319,-0.315,0.41,-0.504,0.038,0.41,0.353
0,106.954,437.868,219.267,406.453,0,-222.228,63.845,633.4746,1098.822,3649.498,2836.881,187.186,660.954,533.98,-901.191,1098.822,3590.391,692.369
0,52.384,48.272,6.789,-56.037,22.146,-133.604,13.822,12.2473,49.22,67.703,0,-62.826,0.948,28.875,-284.263,49.22,31.365,105.257
0,4083.5,5016.1,161.7,882.2,1411.9,203.9,1196.1,7914.15,7355.9,10096.1,4087.3,720.5,2339.8,2039.4,983.6,7355.9,7546.4,6473.7
0,432.733,238.088,5.893,106.854,78.894,56.946,56.951,573.8792,416.497,486.068,125.318,100.961,178.409,67.94,131.657,416.497,195.387,309.643
0,94.998,155.822,5.568,-25.593,19.843,-38.218,27.743,149.1244,216.678,122.291,8.677,-31.161,60.856,33.855,-126.974,216.678,65.636,242.271
0,204.125,386.73,24.2,106.602,21.023,67.245,52.028,338.274,525.705,442.823,101.761,82.402,138.975,60.572,140.998,525.705,258.003,419.103
0,490.248,1167.453,39.352,-60.978,440.324,-179.556,7.061,3.895,1549.998,925.852,62.396,-100.33,382.545,312.949,-252.339,1549.998,1122.596,1610.976
0,64.132,26.51,0.376,-24.156,0,-24.318,0.883,252.7418,2.354,90.174,0,-24.532,-24.156,4.642,-88.652,2.354,4.642,26.51
0,10.717,18.794,1.416,-3.3,0,-7.458,1.81,22.0999,15.494,24.218,3.044,-4.716,-3.3,17.486,-18.886,15.494,20.53,18.794
0,5.522,0.612,0.108,-2.623,1.042,-4.303,0.002,25.159,0.678,7.236,1.157,-2.731,0.066,3.568,-15.339,0.678,4.725,3.301
0,434.91,204.104,93.004,205.022,1.568,56.938,120.298,1919.9531,785.665,1507.236,299.234,112.018,581.561,318.728,176.33,785.665,820.772,580.643
0,52.29,97.301,4.13,9.316,22.989,3.766,19.178,132.2496,120.898,115.287,25.099,5.186,23.597,39.156,8.593,120.898,65.76,111.582
